CMDLINE ros2 run my_robot_system ml_node
MEM 2.667969 1775841826.0181
MEM 2.667969 1775841826.1187
MEM 2.667969 1775841826.2194
MEM 2.667969 1775841826.3202
MEM 2.667969 1775841826.4209
MEM 2.667969 1775841826.5248
MEM 2.667969 1775841826.6259
MEM 2.667969 1775841826.7268
MEM 2.667969 1775841826.8276
MEM 2.667969 1775841826.9283
MEM 2.667969 1775841827.0290
MEM 2.667969 1775841827.1298
MEM 2.667969 1775841827.2309
MEM 2.667969 1775841827.3317
MEM 2.667969 1775841827.4345
MEM 2.667969 1775841827.5361
MEM 2.667969 1775841827.6371
MEM 2.667969 1775841827.8717
MEM 2.667969 1775841827.9725
MEM 2.667969 1775841828.0732
MEM 2.667969 1775841828.1739
MEM 2.667969 1775841828.2749
MEM 2.667969 1775841828.3757
MEM 2.667969 1775841828.4766
MEM 2.667969 1775841828.5773
MEM 2.667969 1775841828.6782
MEM 2.667969 1775841828.7791
MEM 2.667969 1775841828.8798
MEM 2.667969 1775841828.9808
MEM 2.667969 1775841829.0816
MEM 2.667969 1775841829.1824
MEM 2.667969 1775841829.2831
MEM 2.667969 1775841829.3852
MEM 2.667969 1775841829.4861
MEM 2.667969 1775841829.5873
MEM 2.667969 1775841829.6881
MEM 2.667969 1775841829.8354
MEM 2.667969 1775841829.9361
MEM 2.667969 1775841830.0374
MEM 2.667969 1775841830.1381
MEM 2.667969 1775841830.2388
MEM 2.667969 1775841830.3398
MEM 2.667969 1775841830.4407
MEM 2.667969 1775841830.5414
MEM 2.667969 1775841830.6420
MEM 2.667969 1775841830.7427
MEM 2.667969 1775841830.8434
MEM 2.667969 1775841830.9440
MEM 2.667969 1775841831.0456
MEM 2.667969 1775841831.1463
MEM 2.667969 1775841831.2470
MEM 2.667969 1775841831.3476
MEM 2.667969 1775841831.4483
MEM 2.667969 1775841831.5490
MEM 2.667969 1775841831.6498
MEM 2.667969 1775841831.7506
MEM 2.667969 1775841831.8515
MEM 2.667969 1775841831.9524
MEM 2.667969 1775841832.0534
MEM 2.667969 1775841832.1543
MEM 2.667969 1775841832.2554
MEM 2.667969 1775841832.3565
MEM 2.667969 1775841832.4572
MEM 2.667969 1775841832.5580
MEM 2.667969 1775841832.6587
MEM 2.667969 1775841832.7596
MEM 2.667969 1775841832.8603
MEM 2.667969 1775841832.9612
MEM 2.667969 1775841833.0623
MEM 2.667969 1775841833.1631
MEM 2.667969 1775841833.2643
MEM 2.667969 1775841833.3657
MEM 2.667969 1775841833.4666
MEM 2.667969 1775841833.5673
MEM 2.667969 1775841833.6680
MEM 2.667969 1775841833.7687
MEM 2.667969 1775841833.8694
MEM 2.667969 1775841833.9702
MEM 2.667969 1775841834.0709
MEM 2.667969 1775841834.1716
MEM 2.667969 1775841834.2723
MEM 2.667969 1775841834.3730
MEM 2.667969 1775841834.4738
MEM 2.667969 1775841834.5747
MEM 2.667969 1775841834.6755
MEM 2.667969 1775841834.7762
MEM 2.667969 1775841834.8769
MEM 2.667969 1775841835.0016
MEM 2.667969 1775841835.1023
MEM 2.667969 1775841835.2029
MEM 2.667969 1775841835.3037
MEM 2.667969 1775841835.4044
MEM 2.667969 1775841835.5052
MEM 2.667969 1775841835.6061
MEM 2.667969 1775841835.7068
MEM 2.667969 1775841835.8075
MEM 2.667969 1775841835.9087
MEM 2.667969 1775841836.0094
MEM 2.667969 1775841836.1101
MEM 2.667969 1775841836.2107
MEM 2.667969 1775841836.3128
MEM 2.667969 1775841836.4136
MEM 2.667969 1775841836.5143
MEM 2.667969 1775841836.6149
MEM 2.667969 1775841836.7156
MEM 2.667969 1775841836.8164
MEM 2.667969 1775841836.9173
MEM 2.667969 1775841837.0182
MEM 2.667969 1775841837.1223
MEM 2.667969 1775841837.2239
MEM 2.667969 1775841837.3247
MEM 2.667969 1775841837.4267
MEM 2.667969 1775841837.5274
MEM 2.667969 1775841837.6282
MEM 2.667969 1775841837.7323
MEM 2.667969 1775841837.8331
MEM 2.667969 1775841837.9339
MEM 2.667969 1775841838.0346
MEM 2.667969 1775841838.1354
MEM 2.667969 1775841838.2369
MEM 2.667969 1775841838.3377
MEM 2.667969 1775841838.4386
MEM 2.667969 1775841838.5394
MEM 2.667969 1775841838.6402
MEM 2.667969 1775841838.7411
MEM 2.667969 1775841838.8419
MEM 2.667969 1775841838.9427
MEM 2.667969 1775841839.0434
MEM 2.667969 1775841839.1442
MEM 2.667969 1775841839.2450
MEM 2.667969 1775841839.3457
MEM 2.667969 1775841839.4465
MEM 2.667969 1775841839.5472
MEM 2.667969 1775841839.6480
MEM 2.667969 1775841839.7489
MEM 2.667969 1775841839.8497
MEM 2.667969 1775841839.9504
MEM 2.667969 1775841840.0511
MEM 2.667969 1775841840.1646
MEM 2.667969 1775841840.2654
MEM 2.667969 1775841840.3660
MEM 2.667969 1775841840.4667
MEM 2.667969 1775841840.5674
MEM 2.667969 1775841840.6680
MEM 2.667969 1775841840.7687
MEM 2.667969 1775841840.8694
MEM 2.667969 1775841840.9701
MEM 2.667969 1775841841.0708
MEM 2.667969 1775841841.1715
MEM 2.667969 1775841841.2721
MEM 2.667969 1775841841.3728
MEM 2.667969 1775841841.4734
MEM 2.667969 1775841841.5742
MEM 2.667969 1775841841.6748
MEM 2.667969 1775841841.7755
MEM 2.667969 1775841841.8762
MEM 2.667969 1775841841.9768
MEM 2.667969 1775841842.0777
MEM 2.667969 1775841842.1783
MEM 2.667969 1775841842.2790
MEM 2.667969 1775841842.3802
MEM 2.667969 1775841842.4810
MEM 2.667969 1775841842.5819
MEM 2.667969 1775841842.6826
MEM 2.667969 1775841842.7833
MEM 2.667969 1775841842.8841
MEM 2.667969 1775841842.9850
MEM 2.667969 1775841843.0871
MEM 2.667969 1775841843.1878
MEM 2.667969 1775841843.2886
MEM 2.667969 1775841843.3894
MEM 2.667969 1775841843.4903
MEM 2.667969 1775841843.5911
MEM 2.667969 1775841843.6922
MEM 2.667969 1775841843.7932
MEM 2.667969 1775841843.8942
MEM 2.667969 1775841843.9950
MEM 2.667969 1775841844.0968
MEM 2.667969 1775841844.1981
MEM 2.667969 1775841844.2989
MEM 2.667969 1775841844.3997
MEM 2.667969 1775841844.5005
MEM 2.667969 1775841844.6014
MEM 2.667969 1775841844.7024
MEM 2.667969 1775841844.8031
MEM 2.667969 1775841844.9039
MEM 2.667969 1775841845.0060
MEM 2.667969 1775841845.1069
MEM 2.667969 1775841845.2076
MEM 2.667969 1775841845.3789
MEM 2.667969 1775841845.4796
MEM 2.667969 1775841845.5805
MEM 2.667969 1775841845.6812
